Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield
15,14,8,10.010812759399414,90.22399139404297,6.220942974090576,119.39410400390625,Orange,2700
16,7,8,22.791967391967773,90.60901641845703,6.420457363128662,116.50840759277344,Orange,1600
0,12,7,20.184322357177734,90.65458679199219,6.969249725341797,116.81309509277344,Orange,1400
5,25,6,30.72119903564453,94.01332092285156,6.0113019943237305,106.81179809570312,Orange,2500
6,8,11,24.35590934753418,92.39651489257812,6.600948810577393,119.69465637207031,Orange,900
10,5,5,21.213069915771484,91.3534927368164,7.817846298217773,112.98343658447266,Orange,1100
1,17,6,10.786897659301758,91.38411712646484,6.819827079772949,117.52934265136719,Orange,4300
1,30,10,11.899256706237793,91.34664154052734,7.29140567779541,103.5771484375,Orange,650
0,23,15,22.566640853881836,93.37488555908203,7.598729133605957,109.85857391357422,Orange,500
24,27,9,18.868831634521484,93.24687957763672,6.157135009765625,119.3936996459961,Orange,500
36,11,13,17.340837478637695,93.0489730834961,7.191727638244629,112.71942901611328,Orange,850
40,21,8,34.906654357910156,92.87820434570312,7.418761730194092,102.19063568115234,Orange,1850
40,22,6,24.536100387573242,91.90997314453125,6.488221168518066,115.97879791259766,Orange,2000
32,18,13,13.837728500366211,91.747802734375,6.0441670417785645,107.98731994628906,Orange,1500
9,10,10,22.355104446411133,93.5221176147461,6.010391712188721,101.5164566040039,Orange,450
13,16,8,34.74005126953125,93.1231689453125,6.949838638305664,100.19678497314453,Orange,1510
15,9,11,11.547857284545898,94.14861297607422,7.907956123352051,108.82891845703125,Orange,5350
29,11,5,23.13338851928711,91.94670104980469,7.639788627624512,104.42241668701172,Orange,900
1,15,9,29.983646392822266,94.55239868164062,7.533509254455566,115.35603332519531,Orange,1150
18,5,11,20.879474639892578,90.93756103515625,6.2515869140625,102.455078125,Orange,500
14,22,9,17.249446868896484,91.13772583007812,6.543191909790039,112.50904846191406,Orange,4300
33,15,7,15.833887100219727,91.68293762207031,7.6512250900268555,109.75714111328125,Orange,4500
4,6,7,23.010143280029297,91.11764526367188,6.708889484405518,112.673828125,Orange,1500
17,16,14,16.396242141723633,92.1815185546875,6.6255388259887695,102.94416046142578,Orange,2500
12,20,10,24.45132827758789,93.10527801513672,6.528355121612549,109.47110748291016,Orange,2350
34,29,8,31.878591537475586,91.15248107910156,6.4506402015686035,105.34378051757812,Orange,785
39,28,10,31.349201202392578,91.48247528076172,7.181907653808594,109.15498352050781,Orange,1500
31,25,12,18.051424026489258,90.0396957397461,7.016482353210449,111.77938842773438,Orange,675
12,6,8,30.848350524902344,92.86773681640625,6.388617038726807,107.41426849365234,Orange,2150
12,29,13,22.45616912841797,91.52781677246094,7.571254253387451,118.00692749023438,Orange,700
26,11,11,13.703191757202148,90.95589447021484,7.609348297119141,106.29448699951172,Orange,1800
19,24,15,20.489545822143555,93.724853515625,7.137136936187744,111.83919525146484,Orange,1750
39,21,9,13.208443641662598,94.02769470214844,6.35402250289917,106.26961517333984,Orange,4300
16,29,13,32.31944274902344,93.67804718017578,6.196907997131348,117.62364959716797,Orange,1150
36,29,13,20.681852340698242,90.91510772705078,7.829507350921631,109.75139617919922,Orange,1050
37,23,12,31.52676010131836,90.50621795654297,6.39525842666626,113.116943359375,Orange,2100
39,9,15,25.354677200317383,91.81182861328125,7.992042064666748,116.7555923461914,Orange,3500
31,5,14,17.665454864501953,91.69866180419922,6.583411693572998,110.68575286865234,Orange,900
18,12,8,12.59093952178955,91.81668853759766,6.206053256988525,119.39167022705078,Orange,700
20,20,10,11.86631965637207,93.68394470214844,6.9769978523254395,106.06015014648438,Orange,3800
5,8,5,11.033679008483887,92.22706604003906,6.562594890594482,112.77159118652344,Orange,400
20,8,12,25.299043655395508,94.96419525146484,7.260416507720947,117.97334289550781,Orange,1590
25,21,11,32.237979888916016,90.15406799316406,6.460044860839844,104.7052230834961,Orange,1190
14,19,14,17.6840877532959,94.358154296875,6.699164867401123,108.0638198852539,Orange,590
37,18,12,10.27088737487793,90.19147491455078,7.401121616363525,106.69551849365234,Orange,690
26,15,6,17.22034454345703,94.78797149658203,6.912033557891846,108.00543212890625,Orange,580
13,22,5,19.667055130004883,90.50096893310547,7.764039993286133,100.17379760742188,Orange,690
32,25,9,10.356096267700195,93.75652313232422,7.79603385925293,101.14569091796875,Orange,590
19,7,9,27.255435943603516,91.71369171142578,6.969883441925049,101.13943481445312,Orange,1490
28,7,9,34.5917854309082,92.1323013305664,6.730757713317871,115.56502532958984,Orange,3590
24,30,11,32.395240783691406,94.51768493652344,6.601395606994629,113.25373077392578,Orange,1190
7,17,10,10.164313316345215,91.22321319580078,6.46591329574585,106.362548828125,Orange,590
18,23,8,21.491186141967773,93.43949890136719,6.413547992706299,101.48198699951172,Orange,690
7,20,12,16.534603118896484,94.7676010131836,6.47527551651001,110.04479217529297,Orange,690
20,23,11,31.852069854736328,90.12220001220703,6.407715797424316,109.94550323486328,Orange,1735
18,14,11,28.04799461364746,90.00621795654297,6.550814151763916,117.13114929199219,Orange,445
34,11,10,31.75048828125,94.59551239013672,7.362208366394043,115.19892883300781,Orange,430
20,29,10,29.074127197265625,93.27188873291016,7.36549186706543,100.78968811035156,Orange,410
37,24,13,19.14381980895996,90.71037292480469,7.854624271392822,108.02307891845703,Orange,1005
12,8,10,16.148202896118164,91.4448013305664,7.995849132537842,107.42876434326172,Orange,910
34,10,14,34.05297088623047,92.05812072753906,6.725600719451904,116.80208587646484,Orange,985
6,13,9,34.51424026489258,90.56151580810547,7.7867255210876465,118.32719421386719,Orange,440
27,30,5,32.71748733520508,90.54608154296875,7.656978130340576,113.3289794921875,Orange,220
13,8,12,25.162965774536133,92.54736328125,7.105905055999756,114.31172180175781,Orange,710
6,7,7,27.681673049926758,94.4731674194336,7.199106216430664,113.99951171875,Orange,460
40,17,15,21.350933074951172,90.94929504394531,7.871063232421875,107.08621215820312,Orange,550
31,26,9,11.698945999145508,93.25638580322266,7.566165924072266,103.20059967041016,Orange,960
61,68,50,35.21462631225586,91.49725341796875,6.793245315551758,243.0745086669922,Papaya,2200
58,46,45,42.394134521484375,90.790283203125,6.576261520385742,88.46607208251953,Papaya,560
45,47,55,38.41916275024414,91.14220428466797,6.751452922821045,119.26538848876953,Papaya,410
39,65,53,35.332950592041016,92.1150894165039,6.5607428550720215,235.6133575439453,Papaya,860
31,68,45,42.92325210571289,90.07600402832031,6.9383134841918945,196.24082946777344,Papaya,4475
70,68,45,33.835086822509766,92.85469818115234,6.991626262664795,203.40440368652344,Papaya,3875
68,62,50,33.20258331298828,92.7643814086914,6.977700233459473,197.52825927734375,Papaya,3475
34,65,47,23.485469818115234,93.71043395996094,6.833768367767334,191.77606201171875,Papaya,1775
38,68,54,29.33710479736328,90.81781768798828,6.739170074462891,202.05728149414062,Papaya,1925
69,64,47,40.21199417114258,94.5076675415039,6.993473052978516,186.67623901367188,Papaya,1830
58,51,47,42.13473892211914,91.70445251464844,6.757470607757568,197.4029083251953,Papaya,900
59,47,53,32.86316680908203,91.4618911743164,6.850663185119629,47.27154541015625,Papaya,700
44,64,54,29.807443618774414,91.38048553466797,6.742749214172363,232.70460510253906,Papaya,500
56,57,48,31.562137603759766,93.0484848022461,6.506120681762695,63.62250900268555,Papaya,600
69,60,54,36.32268142700195,93.06134033203125,6.989927291870117,141.17369079589844,Papaya,1100
56,58,49,37.131649017333984,94.60762023925781,6.692155838012695,172.4788055419922,Papaya,500
49,55,53,38.441871643066406,93.63739013671875,6.544029712677002,77.71566772460938,Papaya,800
38,51,52,32.66160583496094,90.78931427001953,6.927803993225098,78.8508529663086,Papaya,3900
54,65,47,27.92765998840332,91.55593872070312,6.721836090087891,149.91075134277344,Papaya,1300
57,57,51,39.0179328918457,91.4881591796875,6.992234230041504,105.8841552734375,Papaya,3100
39,52,53,32.512474060058594,94.65904235839844,6.704204559326172,51.07048034667969,Papaya,700
58,67,45,38.72382736206055,91.72515106201172,6.7024245262146,62.62377166748047,Papaya,500
61,64,52,43.30204772949219,92.83405303955078,6.641098499298096,110.56222534179688,Papaya,1900
34,62,55,27.58548927307129,90.72526550292969,6.585346221923828,238.50088500976562,Papaya,700
31,48,45,40.788818359375,92.90951538085938,6.563134670257568,132.7923583984375,Papaya,1900
47,46,52,23.19451141357422,91.40301513671875,6.502289295196533,206.39991760253906,Papaya,1650
32,68,52,32.6806755065918,92.61715698242188,6.800321102142334,248.8592987060547,Papaya,600
36,59,46,34.28879165649414,93.61083221435547,6.72113037109375,127.2509765625,Papaya,750
61,51,51,39.300498962402344,94.16193389892578,6.574677467346191,120.95124816894531,Papaya,450
70,54,46,39.73149108886719,91.12220764160156,6.919342517852783,122.76286315917969,Papaya,1250
44,56,49,39.23342514038086,91.25588989257812,6.519779682159424,64.4478530883789,Papaya,650
34,68,51,27.347349166870117,94.17756652832031,6.6870880126953125,40.351531982421875,Papaya,950
50,59,47,40.76998519897461,92.09278869628906,6.747975826263428,209.8678436279297,Papaya,400
39,70,52,26.265594482421875,90.79668426513672,6.651491165161133,59.49373245239258,Papaya,550
34,61,49,28.129714965820312,93.32107543945312,6.5026750564575195,117.8201904296875,Papaya,500
44,60,55,34.280460357666016,90.55561828613281,6.825371265411377,98.54047393798828,Papaya,700
31,62,52,33.796016693115234,93.0075454711914,6.99104118347168,182.0268096923828,Papaya,1650
65,62,51,31.532438278198242,90.87394714355469,6.511624813079834,207.07351684570312,Papaya,430
44,57,53,42.30495834350586,90.51432037353516,6.931721210479736,74.87678527832031,Papaya,1870
50,47,48,24.636768341064453,90.61964416503906,6.712772369384766,218.22991943359375,Papaya,490
43,50,48,28.282228469848633,91.37059783935547,6.630165100097656,179.27207946777344,Papaya,2500
60,46,53,24.486207962036133,92.9825439453125,6.761953353881836,183.49095153808594,Papaya,1750
70,68,55,42.846092224121094,94.63548278808594,6.691202163696289,78.80996704101562,Papaya,1950
59,62,52,43.67549133300781,93.10887145996094,6.608667850494385,103.82356262207031,Papaya,600
60,58,51,42.07213592529297,92.92202758789062,6.840802192687988,165.74130249023438,Papaya,500
42,60,47,33.4687385559082,92.1274642944336,6.834808349609375,136.82769775390625,Papaya,400
35,66,47,31.70183753967285,91.66232299804688,6.953439235687256,48.838104248046875,Papaya,900
34,65,48,41.41968536376953,90.03862762451172,6.665024280548096,199.3096466064453,Papaya,500
36,54,46,42.54743957519531,94.94482421875,6.662875652313232,214.41038513183594,Papaya,700
39,64,52,28.918424606323242,94.63676452636719,6.6786956787109375,63.68794631958008,Papaya,5850
37,52,47,43.08022689819336,93.90306091308594,6.542777061462402,211.8529052734375,Papaya,6080
33,47,46,29.2030086517334,93.96833801269531,6.839443683624268,209.4083251953125,Papaya,1260
34,48,48,41.04224395751953,91.3725814819336,6.805276870727539,181.52760314941406,Papaya,5330
49,54,50,25.624465942382812,93.18240356445312,6.762522220611572,97.26336669921875,Papaya,5500
40,65,49,35.328765869140625,91.06138610839844,6.6784491539001465,163.9069366455078,Papaya,1800
68,52,49,24.425613403320312,92.2774887084961,6.577192306518555,63.352989196777344,Papaya,970
50,46,52,31.1829833984375,90.21646881103516,6.734005451202393,54.01872253417969,Papaya,570
65,63,50,31.883424758911133,91.32565307617188,6.524459362030029,79.27201843261719,Papaya,2500
40,49,47,42.933685302734375,91.17567443847656,6.501521110534668,246.361328125,Papaya,2260
42,53,48,23.114076614379883,94.3199462890625,6.758479595184326,231.51531982421875,Papaya,2750
49,55,51,24.872119903564453,93.90560150146484,6.676578998565674,135.16944885253906,Papaya,2680
59,62,49,43.36051559448242,93.35191345214844,6.941496849060059,114.77806854248047,Papaya,4100
63,58,47,26.83053970336914,90.75379943847656,6.8641438484191895,144.6656494140625,Papaya,9250
70,65,52,30.420122146606445,93.12659454345703,6.583528518676758,75.95294952392578,Papaya,760
63,50,52,28.64555549621582,93.22642517089844,6.7517476081848145,115.81639099121094,Papaya,1300
40,64,47,32.50037384033203,93.47888946533203,6.893509387969971,71.73759460449219,Papaya,610
63,58,50,43.03714370727539,94.64289093017578,6.720744609832764,41.58565902709961,Papaya,280
45,58,49,30.10773468017578,90.34546661376953,6.827812671661377,75.2452163696289,Papaya,2670
66,69,47,23.692121505737305,93.61055755615234,6.912299633026123,87.53394317626953,Papaya,3380
54,67,52,35.676673889160156,93.3064193725586,6.58610725402832,141.33811950683594,Papaya,970
69,67,52,27.71949005126953,94.43877410888672,6.827305793762207,82.83061218261719,Papaya,1980
67,68,49,35.26824951171875,92.38282775878906,6.821774482727051,149.84881591796875,Papaya,1980
45,57,47,23.16855812072754,90.7882080078125,6.656458854675293,161.689208984375,Papaya,1775
56,50,52,33.087059020996094,92.2519760131836,6.770384788513184,88.13007354736328,Papaya,2245
70,50,53,37.46208953857422,90.44967651367188,6.933809757232666,172.34584045410156,Papaya,3245
44,47,45,38.7321891784668,94.73613739013672,6.579441070556641,218.14215087890625,Papaya,3600
50,60,47,32.577205657958984,92.74889373779297,6.92791748046875,93.79428100585938,Papaya,3150
52,51,53,38.38231658935547,93.1037826538086,6.985804080963135,210.27352905273438,Papaya,1825
35,68,45,42.93605422973633,90.094482421875,6.612429618835449,234.84661865234375,Papaya,6500
68,69,52,25.654922485351562,92.7450180053711,6.81338357925415,52.95478057861328,Papaya,6800
32,55,52,37.58899688720703,91.99740600585938,6.967759609222412,159.65774536132812,Papaya,2200
32,55,51,29.607187271118164,93.15642547607422,6.573980331420898,62.68710708618164,Papaya,4600
48,62,47,25.34756088256836,93.0287094116211,6.803094863891602,174.40122985839844,Papaya,6500
39,69,53,25.930038452148438,93.02357482910156,6.9649553298950195,241.82020568847656,Papaya,800
49,61,45,32.76795959472656,94.57377624511719,6.7642130851745605,240.47959899902344,Papaya,470
48,57,54,29.02328109741211,90.20396423339844,6.617702960968018,126.8069839477539,Papaya,480
69,66,49,40.004390716552734,90.17015838623047,6.5271100997924805,92.1187744140625,Papaya,2100
53,55,55,33.323158264160156,91.2527084350586,6.7096686363220215,234.4966278076172,Papaya,2400
38,61,52,31.227901458740234,94.94021606445312,6.620729923248291,46.44279098510742,Papaya,1800
57,64,55,26.68386459350586,92.95854187011719,6.5837602615356445,62.50689697265625,Papaya,3400
51,57,55,24.705284118652344,90.14732360839844,6.676407337188721,108.41031646728516,Papaya,9000
56,65,45,38.201683044433594,93.97380065917969,6.751298904418945,218.09088134765625,Papaya,800
54,66,52,36.56769561767578,93.79503631591797,6.867554187774658,104.42185974121094,Papaya,2400
58,55,47,26.05375862121582,93.69111633300781,6.742489814758301,240.68638610839844,Papaya,1000
68,70,54,31.299863815307617,92.76039123535156,6.9862284660339355,54.77830123901367,Papaya,480
42,59,55,40.10207748413086,94.35110473632812,6.97910213470459,149.1199951171875,Papaya,2500
43,64,47,38.58954620361328,91.58076477050781,6.82566499710083,102.27082061767578,Papaya,780
35,67,49,41.31330108642578,91.15087890625,6.617066860198975,239.7427520751953,Papaya,2040
56,59,55,37.035518646240234,91.79430389404297,6.5518927574157715,188.5181427001953,Papaya,5800
39,64,53,23.012401580810547,91.07355499267578,6.598860263824463,208.33580017089844,Papaya,1400
18,30,29,26.76274871826172,92.86056518554688,6.420018672943115,224.59036254882812,Coconut,2800
37,23,28,25.612943649291992,94.31388092041016,5.740054607391357,224.3206787109375,Coconut,1400
13,28,33,28.130115509033203,95.64807891845703,5.6869730949401855,151.07618713378906,Coconut,900
2,21,35,25.028871536254883,91.5372085571289,6.2936625480651855,179.82489013671875,Coconut,1000
10,18,35,27.797977447509766,99.6457290649414,6.3819756507873535,181.69422912597656,Coconut,900
7,11,32,29.259029388427734,95.11294555664062,5.542169094085693,184.762451171875,Coconut,900
39,5,31,27.101346969604492,93.69979858398438,5.5519633293151855,150.95025634765625,Coconut,29000
34,6,27,25.84726333618164,90.92669677734375,5.860740661621094,147.88890075683594,Coconut,500
31,30,29,26.585803985595703,90.98617553710938,5.558806896209717,178.81161499023438,Coconut,5800
25,7,35,28.385038375854492,99.18843841552734,5.557711601257324,189.67112731933594,Coconut,900
16,18,26,28.43647003173828,91.8132095336914,5.568366050720215,145.54144287109375,Coconut,1400
26,10,33,28.272981643676758,96.93649291992188,6.070717811584473,198.823486328125,Coconut,1500
27,8,32,27.006484985351562,96.4616928100586,5.6278605461120605,144.3331298828125,Coconut,3800
37,18,30,27.635513305664062,99.34854888916016,6.384884357452393,157.9171600341797,Coconut,900
19,15,34,26.296449661254883,99.65808868408203,5.68588924407959,215.9195098876953,Coconut,1775
0,19,33,27.132600784301758,95.23798370361328,6.2344584465026855,204.7206573486328,Coconut,1752
31,20,26,25.565677642822266,97.61361694335938,6.443168640136719,199.79364013671875,Coconut,900
9,17,32,25.94951629638672,93.40548706054688,5.842318058013916,172.05404663085938,Coconut,1400
22,11,29,28.03380584716797,95.01630401611328,5.955742835998535,218.0055694580078,Coconut,900
31,6,26,29.128591537475586,91.30924987792969,5.741367340087891,157.23886108398438,Coconut,900
34,6,30,27.08282470703125,97.00155639648438,5.948342800140381,171.75755310058594,Coconut,1800
24,6,32,28.11321449279785,90.01734161376953,6.387067794799805,172.4813690185547,Coconut,500
1,8,26,27.513629913330078,94.18955993652344,5.5629119873046875,156.67324829101562,Coconut,900
31,13,33,27.638349533081055,95.48763275146484,5.8597187995910645,205.5463104248047,Coconut,440
10,9,28,29.012569427490234,94.01014709472656,6.282955169677734,150.05003356933594,Coconut,850
36,27,26,26.584138870239258,95.78923034667969,6.254495620727539,171.62623596191406,Coconut,3100
38,24,33,28.289051055908203,97.00396728515625,5.97385311126709,142.94032287597656,Coconut,500
11,6,25,28.691648483276367,96.6524887084961,6.081568241119385,178.9635467529297,Coconut,2100
16,14,30,29.709312438964844,96.30484008789062,6.374667644500732,209.84539794921875,Coconut,350
33,14,35,27.148653030395508,96.6635513305664,6.027707099914551,149.24334716796875,Coconut,310
16,6,29,29.287250518798828,91.95614624023438,5.868285179138184,132.1491241455078,Coconut,6410
32,11,31,25.0687198638916,93.31410217285156,6.205931663513184,134.84190368652344,Coconut,6380
38,14,30,26.924495697021484,91.20105743408203,5.570745468139648,194.90220642089844,Coconut,1785
8,6,33,28.278043746948242,93.64761352539062,6.095261096954346,171.94580078125,Coconut,670
23,6,33,29.180326461791992,92.73041534423828,6.025789737701416,204.9603729248047,Coconut,1050
29,25,35,28.357507705688477,91.64509582519531,5.542873859405518,160.73069763183594,Coconut,960
24,14,33,29.380725860595703,93.2756576538086,6.366219520568848,218.52418518066406,Coconut,700
32,12,30,25.392410278320312,98.08951568603516,5.579844951629639,218.08038330078125,Coconut,1720
30,25,31,26.312705993652344,98.6204833984375,5.804965019226074,208.11813354492188,Coconut,710
14,21,35,29.525012969970703,91.91184997558594,6.121005535125732,194.31002807617188,Coconut,860
27,22,29,28.832149505615234,92.17170715332031,6.000248432159424,145.417236328125,Coconut,2540
40,5,29,28.48444938659668,97.7686538696289,5.82097864151001,160.38941955566406,Coconut,3540
17,11,32,28.74013328552246,93.39676666259766,5.620733737945557,156.76507568359375,Coconut,4240
30,30,35,25.008724212646484,95.59223937988281,6.001936435699463,165.80921936035156,Coconut,1890
28,10,30,29.869083404541016,91.14723205566406,6.3057403564453125,192.76785278320312,Coconut,2430
39,7,29,27.54273223876953,94.59085845947266,6.362544059753418,150.2012176513672,Coconut,3085
32,20,35,26.521663665771484,98.38227844238281,5.588655471801758,144.6261749267578,Coconut,9245
7,15,32,25.035123825073242,95.89739990234375,6.182232856750488,174.7965850830078,Coconut,850
29,17,29,29.203948974609375,95.66997528076172,5.959493160247803,211.25062561035156,Coconut,1750
34,15,34,27.058263778686523,91.1051025390625,5.677282810211182,224.70069885253906,Coconut,4140
14,23,25,26.185523986816406,96.96637725830078,5.612123012542725,135.4186248779297,Coconut,500
18,19,29,27.593769073486328,92.48519897460938,6.206077575683594,162.84327697753906,Coconut,1120
7,21,35,25.760116577148438,94.6583023071289,5.764811992645264,131.24514770507812,Coconut,2250
24,27,34,28.878629684448242,95.11320495605469,6.203376293182373,145.05831909179688,Coconut,3440
39,29,29,26.50908660888672,94.48414611816406,6.143662929534912,199.87783813476562,Coconut,690
29,8,28,26.870376586914062,91.7254638671875,6.100429534912109,214.4128875732422,Coconut,1845
10,24,27,27.57283592224121,94.90485382080078,5.708409786224365,145.92990112304688,Coconut,4050
0,29,32,28.059123992919922,98.36709594726562,5.868256092071533,171.65164184570312,Coconut,3750
32,11,31,29.516115188598633,92.56492614746094,6.461225986480713,131.2116241455078,Coconut,3450
37,10,32,28.96318244934082,95.16333770751953,6.1650848388671875,222.80300903320312,Coconut,1825
20,29,27,25.098976135253906,92.36099243164062,6.047044277191162,157.75926208496094,Coconut,6200
31,29,35,27.187227249145508,92.19906616210938,6.1371026039123535,141.32205200195312,Coconut,2000
17,30,27,29.030651092529297,90.79093933105469,5.894027233123779,205.57203674316406,Coconut,1735
1,12,30,27.754297256469727,95.94644165039062,5.5622239112854,131.0900115966797,Coconut,6250
6,13,29,27.31155776977539,99.96906280517578,5.832608222961426,201.82586669921875,Coconut,6875
15,28,32,28.842710494995117,99.6432876586914,6.218571662902832,224.40167236328125,Coconut,5430
27,24,29,26.614234924316406,96.97300720214844,6.142010688781738,191.00668334960938,Coconut,5010
3,23,30,29.701431274414062,95.65754699707031,6.078807353973389,215.19680786132812,Coconut,6430
8,26,26,25.547597885131836,91.6419448852539,5.702484607696533,212.8676300048828,Coconut,980
20,28,26,26.379783630371094,91.49883270263672,5.547595024108887,167.04710388183594,Coconut,820
26,18,27,27.459077835083008,92.90736389160156,5.836075305938721,142.14300537109375,Coconut,2000
1,6,35,27.02269172668457,95.71935272216797,6.231662750244141,147.16824340820312,Coconut,5360
27,30,31,28.98545265197754,90.73966979980469,5.718120574951172,148.83984375,Coconut,1500
23,7,34,26.105512619018555,91.52421569824219,5.852038383483887,134.12796020507812,Coconut,3170
0,26,31,25.070724487304688,95.02156829833984,5.547933101654053,192.90362548828125,Coconut,4410
38,6,25,25.549633026123047,96.92786407470703,6.156259059906006,191.29962158203125,Coconut,4090
25,12,26,28.569734573364258,95.67906951904297,6.436314582824707,134.8370361328125,Coconut,9880
40,5,32,26.07010841369629,96.70362091064453,5.981169700622559,143.53347778320312,Coconut,860
0,19,31,25.517913818359375,94.38420867919922,6.2719526290893555,178.72976684570312,Coconut,4880
26,9,32,25.94903564453125,94.73860168457031,6.470465660095215,144.1571044921875,Coconut,600
35,30,34,28.297475814819336,95.4112319946289,6.1415019035339355,182.4482421875,Coconut,2320
19,30,30,29.565492630004883,91.40896606445312,5.826381206512451,224.83157348632812,Coconut,500
31,13,33,29.69952392578125,95.21224212646484,6.342463493347168,148.3003692626953,Coconut,1950
17,29,26,26.141620635986328,93.28414916992188,6.071897506713867,195.4114990234375,Coconut,4130
2,30,30,26.001750946044922,94.79998779296875,6.331051826477051,209.54010009765625,Coconut,360
30,13,25,27.151161193847656,91.4888916015625,6.413184642791748,164.91822814941406,Coconut,460
8,15,33,28.973186492919922,98.0986099243164,5.501580238342285,213.90110778808594,Coconut,260
18,12,35,26.139583587646484,96.38581085205078,6.338720798492432,131.3387908935547,Coconut,530
8,28,30,25.516185760498047,94.33465576171875,6.015672206878662,135.1272430419922,Coconut,1932
40,22,29,27.558218002319336,99.98187255859375,5.7353644371032715,174.62564086914062,Coconut,400
27,10,33,27.811328887939453,97.4841079711914,6.465906143188477,154.06211853027344,Coconut,460
21,20,31,25.6003360748291,99.72400665283203,5.855457782745361,165.8248748779297,Coconut,450
3,9,35,26.916419982910156,99.84671783447266,6.3185529708862305,225.6323699951172,Coconut,5820
22,16,27,29.179790496826172,90.27214050292969,6.006784915924072,188.92520141601562,Coconut,1310
27,8,30,26.446001052856445,98.29937744140625,6.008386135101318,221.22581481933594,Coconut,1940
22,8,33,28.435728073120117,95.88404083251953,5.665785312652588,203.92837524414062,Coconut,1280
28,27,32,28.940996170043945,93.00109100341797,5.764615535736084,191.77230834960938,Coconut,1030
23,21,26,26.45488739013672,93.45042419433594,5.901495456695557,149.22203063964844,Coconut,630
37,5,34,25.794904708862305,93.84150695800781,5.7790327072143555,152.4238739013672,Coconut,700
19,26,29,26.931419372558594,98.80313873291016,5.671549320220947,166.5712890625,Coconut,2090
133,47,24,24.40228843688965,79.19731903076172,7.231324672698975,90.80223846435547,Cotton,2260
136,36,20,23.095956802368164,84.86275482177734,6.925412178039551,71.29581451416016,Cotton,2510
104,47,18,23.965635299682617,76.97696685791016,7.633437633514404,90.75616455078125,Cotton,2660
133,47,23,24.887380599975586,75.62136840820312,6.827354431152344,89.76050567626953,Cotton,1930
126,38,23,25.362438201904297,83.63275909423828,6.176716327667236,88.43618774414062,Cotton,2610
126,50,19,24.694570541381836,81.73588562011719,6.628722667694092,78.58494567871094,Cotton,4100
113,41,20,25.001718521118164,80.53965759277344,7.256877422332764,96.32601165771484,Cotton,9270
121,45,22,22.459428787231445,81.30680847167969,6.443785190582275,64.23026275634766,Cotton,890
121,47,16,23.605640411376953,79.29573059082031,7.723240375518799,72.49800872802734,Cotton,1170
129,60,22,24.584531784057617,79.12403869628906,5.94744873046875,71.94608306884766,Cotton,615
107,45,25,23.086593627929688,83.55545806884766,7.227745532989502,71.84080505371094,Cotton,800
122,59,18,23.500099182128906,83.6348876953125,6.21946907043457,79.81327819824219,Cotton,2700
140,38,15,24.147294998168945,75.88298797607422,6.021439552307129,69.91563415527344,Cotton,1070
102,49,21,24.69315528869629,84.84422302246094,6.25334358215332,89.7994613647461,Cotton,1965
111,40,25,24.484691619873047,84.4493179321289,6.187455654144287,90.94342803955078,Cotton,2600
131,35,18,24.491127014160156,82.24415588378906,7.0576934814453125,64.02949523925781,Cotton,420
135,43,16,23.479867935180664,81.7304916381836,6.720449924468994,86.76287841796875,Cotton,490
100,46,18,24.185861587524414,76.04203796386719,6.431689739227295,69.08056640625,Cotton,1005
123,39,24,25.007551193237305,78.17951965332031,7.45310640335083,86.06411743164062,Cotton,2240
117,56,15,25.992374420166016,77.05435180664062,7.368257999420166,89.11882019042969,Cotton,980
121,36,24,23.664573669433594,81.69104766845703,7.3524017333984375,99.36898040771484,Cotton,570
101,58,18,25.668914794921875,81.38103485107422,6.652143478393555,78.59595489501953,Cotton,400
107,42,24,22.04612922668457,84.6297836303711,6.144631862640381,86.00758361816406,Cotton,330
100,41,22,22.420475006103516,84.55794525146484,7.318802356719971,93.46595764160156,Cotton,3900
125,39,21,25.031496047973633,82.2127685546875,7.954629421234131,95.01913452148438,Cotton,1900
105,60,23,23.533714294433594,77.21705627441406,6.2076520919799805,87.54004669189453,Cotton,1150
102,46,19,22.770763397216797,82.59932708740234,6.63100528717041,81.49543762207031,Cotton,1150
131,49,22,25.49848175048828,79.97515869140625,7.306918621063232,67.05961608886719,Cotton,440
139,35,15,25.24867820739746,83.4630126953125,5.8982930183410645,86.55517578125,Cotton,440
108,36,19,22.782495498657227,77.5123519897461,7.238566875457764,64.61444091796875,Cotton,340
118,45,23,23.37044334411621,77.43199157714844,7.977651119232178,71.67870330810547,Cotton,900
107,51,22,24.86560821533203,78.22080993652344,5.983076095581055,79.56866455078125,Cotton,1100
125,60,17,24.143861770629883,84.51591491699219,6.78572416305542,80.3614730834961,Cotton,1100
113,37,20,25.033002853393555,79.04368591308594,7.393441200256348,97.10086822509766,Cotton,3100
131,52,16,23.65723991394043,84.47601318359375,6.486068248748779,88.54479217529297,Cotton,1100
115,48,16,25.543596267700195,84.09230041503906,7.175934791564941,88.94245147705078,Cotton,900
113,38,25,22.000850677490234,79.47270965576172,7.388266086578369,90.4222412109375,Cotton,440
111,41,18,23.64328384399414,78.12586975097656,6.105398178100586,80.9615707397461,Cotton,470
111,53,19,23.964359283447266,78.02763366699219,6.419536590576172,84.63148498535156,Cotton,260
122,48,16,24.65425682067871,75.63507080078125,6.307585716247559,61.82979965209961,Cotton,900
